identifier,caseIdentifierURI,caseIdentifierUUID,name,description,jurisdiction,academicSubject,inLanguage,adoptionStatus,dateCreated,dateModified,notes,author,provider,license,attributionStatement
2ad51889-1547-50f9-b00b-0d986503e5c5,https://case.nd.gov/uri/35e500e6-1f49-11ee-8722-0242ac1f0003,35e500e6-1f49-11ee-8722-0242ac1f0003,2023 North Dakota Mathematics Content Standards,,North Dakota,Mathematics,en-US,Implemented,,2024-07-11,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
faa326cd-b42e-5fe5-9a50-1bc7a11d4624,https://satchelcommons.com/ims/case/v1p0/CFDocuments/56dbd92c-0e7c-472a-90a9-e7ceecd14612,56dbd92c-0e7c-472a-90a9-e7ceecd14612,Idaho Content Standards for Science (2022),,Idaho,Science,en-US,Implemented,,2025-05-02,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
24e44be8-6fc8-58a2-90fe-891aed195959,https://satchelcommons.com/ims/case/v1p0/CFDocuments/18f39bc2-ca90-11ed-998f-0242ac160003,18f39bc2-ca90-11ed-998f-0242ac160003,Oklahoma Academic Standards for Mathematics 2022,,Oklahoma,Mathematics,en-US,Implemented,,2024-08-29,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
fdaefb34-f84a-5dba-8fb7-92b1b85b1b76,https://satchelcommons.com/ims/case/v1p0/CFDocuments/a45da16c-1268-11ec-a5a7-0242ac1a0003,a45da16c-1268-11ec-a5a7-0242ac1a0003,Oklahoma Academic Standards English Language Arts 2021,,Oklahoma,English Language Arts,en-US,Implemented,,2025-01-28,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
36688ff1-6ffd-519f-b7f9-eae23b136b73,https://satchelcommons.com/ims/case/v1p0/CFDocuments/93fc34d5-71ee-4363-8188-3fb7f9c097a8,93fc34d5-71ee-4363-8188-3fb7f9c097a8,West Virginia College- and Career-Readiness Standards for Science,,West Virginia,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
c5ef8b33-cfb0-57e0-bfa5-d69d5d077f87,https://satchelcommons.com/ims/case/v1p0/CFDocuments/76b42a09-b200-488d-96c7-a86f5ed413cd,76b42a09-b200-488d-96c7-a86f5ed413cd,Colorado Academic Standards for Social Studies,,Colorado,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
95b4e7d3-80f5-5246-9390-b2d0a5342eeb,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c607d627-d7cb-11e8-824f-0242ac160002,c607d627-d7cb-11e8-824f-0242ac160002,Massachusetts Curriculum Framework for Mathematics,,Massachusetts,Mathematics,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
8ac1e784-0cc0-53a4-b137-9c6200196c1b,https://satchelcommons.com/ims/case/v1p0/CFDocuments/38542f25-9335-4099-bc86-19c23f23b4c4,38542f25-9335-4099-bc86-19c23f23b4c4,Massachusetts Science and Technology/Engineering Framework,,Massachusetts,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
42f9e712-69f5-5743-9cbb-3a5be508587d,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c6493f4d-d7cb-11e8-824f-0242ac160002,c6493f4d-d7cb-11e8-824f-0242ac160002,Louisiana Student Standards for English Language Arts,,Louisiana,English Language Arts,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
ba19f19c-bfaf-52bf-a6e1-c7ff284bd608,https://satchelcommons.com/ims/case/v1p0/CFDocuments/2094f59e-0e57-11eb-8494-0242c0a84003,2094f59e-0e57-11eb-8494-0242c0a84003,Maine Learning Results - Mathematics K-12 (2020),,Maine,Mathematics,en-US,Implemented,,2024-08-09,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
ec59d7c3-e826-5cfd-81d2-116d8781c0d1,https://satchelcommons.com/ims/case/v1p0/CFDocuments/b4f319c2-1844-11eb-8a57-0242c0a85003,b4f319c2-1844-11eb-8a57-0242c0a85003,Maine Learning Results - English Language Arts (2020),,Maine,English Language Arts,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
7077933d-84a6-5aa5-8ba4-ad421b705135,https://mt.satchelcommons.com/ims/case/v1p0/CFDocuments/4b2018e0-d61b-11e9-a4e7-0242c0a82003,4b2018e0-d61b-11e9-a4e7-0242c0a82003,Montana Science Content Standards 2016,"These standards were adopted by the Montana Board of Public Education in September of 2016, with an effective date of July 1, 2017.",Montana,Science,en-US,Implemented,,2024-08-19,"* denote standards that incorporate Indian Education for All references, concepts, and connections.",1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
0b573fdc-184b-5ebc-81b1-dcdb3078a463,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c648d1c5-d7cb-11e8-824f-0242ac160002,c648d1c5-d7cb-11e8-824f-0242ac160002,Nevada Academic Content Standards for Mathematics,,Nevada,Mathematics,en-US,Implemented,,2024-11-08,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
195975ba-7a2f-560f-addf-4392658719cb,https://satchelcommons.com/ims/case/v1p0/CFDocuments/9d43ccc4-b4ef-4e24-9c59-580ed9dd97c7,9d43ccc4-b4ef-4e24-9c59-580ed9dd97c7,Arkansas Mathematics Standards and Courses (2023),,Arkansas,Mathematics,en-US,Implemented,,2024-08-19,"K-8 , Algebra I, and Geometry Mathematics Standards Source: https://dese.ade.arkansas.gov/Files/AR_2023_K-8,_Alg,_Geo_Math_Standards_LS_6.21.23_LS.pdf

Secondary Math Standards: Math Standards Source: https://dese.ade.arkansas.gov/Files/AR_Secondary_Math_Standards_2023_LS.pdf",1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
e000ebb6-3319-5ced-b3de-0727f6705596,https://satchelcommons.com/ims/case/v1p0/CFDocuments/62f7ea98-923a-4a31-bad0-95945e5e1c8a,62f7ea98-923a-4a31-bad0-95945e5e1c8a,Arkansas Social Studies Academic Standards (2022),,Arkansas,Social Studies,en-US,Implemented,,2024-11-11,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
664ca2e4-44a5-5433-9789-4e30d3c873b7,https://case.georgiastandards.org/ims/case/v1p1/CFDocuments/e9dd7229-3558-4df2-85c6-57b8938f6180,e9dd7229-3558-4df2-85c6-57b8938f6180,Georgia’s K-12 Mathematics Standards (SY2023-2024),"The new standards are truly Georgia-developed. They were drafted by Georgia mathematics teachers with input from educational leaders, parents, students, business and industry leaders, and community members. They are designed to provide a strong foundation, to be clear, understandable, and present a reasonable amount of content in each year.",Georgia,Mathematics,en-US,Implemented,,2024-10-09,"The State Board of Education approved State School Superintendent Richard Woods’ recommendation to adopt the new Georgia’s K-12 Mathematics Standards. The 2021-2022 and 2022-2023 school years will be dedicated to teacher training on the new standards, with implementation to follow in 2023-2024. ​",1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
4f534d78-84fe-5f0b-bbf4-97acb1d642b4,https://satchelcommons.com/ims/case/v1p0/CFDocuments/01a46111-26f5-4a76-a984-347310c96d8d,01a46111-26f5-4a76-a984-347310c96d8d,West Virginia College- and Career-Readiness Standards for Mathematics (2024),,West Virginia,Mathematics,en-US,Implemented,,2024-08-09,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
1e914238-1abb-5f73-8209-0da0579fade0,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c64906b8-d7cb-11e8-824f-0242ac160002,c64906b8-d7cb-11e8-824f-0242ac160002,Vermont Common Core for Mathematics,,Vermont,Mathematics,en-US,Implemented,,2024-11-08,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
dd2254d7-6e4b-5c16-bea7-d2665c54a02a,https://teks-api.texasgateway.org/ims/case/v1p0/CFDocuments/bc997e24-7f3b-5df0-a0cd-3a8ac9cf0e2e,bc997e24-7f3b-5df0-a0cd-3a8ac9cf0e2e,Chapter 111. Mathematics,Chapter 111. Mathematics,Texas,Mathematics,en-US,Implemented,,2019-08-26,"Version notes: Updated to v1.1.2 on 8/27/18 to include adopted/effective date details in ""Notes"" section for all Grade/Course items.",1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
c93ef087-5c95-5b0c-ae44-63d0d3a9272b,https://satchelcommons.com/ims/case/v1p0/CFDocuments/ee0bb47c-66b9-4d16-bd24-a7343e2337bd,ee0bb47c-66b9-4d16-bd24-a7343e2337bd,Minnesota Academic Standards in Science,,Minnesota,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
1d5d19ac-f07a-5c99-a25b-14460d6d25a4,https://satchelcommons.com/ims/case/v1p0/CFDocuments/2ed14e66-8812-11eb-9920-0242ac190003,2ed14e66-8812-11eb-9920-0242ac190003,Maryland Science Standards,,Maryland,Science,en-US,Implemented,,2025-02-24,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
795d1229-d791-5394-a191-37fc4a9f5aad,https://alabamastandards.org/ims/case/v1p0/CFDocuments/d5af742b-1042-4647-a45a-027e4c4a2f1f,d5af742b-1042-4647-a45a-027e4c4a2f1f,English Language Arts (2021),"The *Alabama Course of Study: English Language Arts* defines what modern learners should know and be able to accomplish after each grade level or course and upon graduation from high school so that they become literate citizens who can enjoy the benefits and meet the responsibilities of citizenship. 

Please refer to the *Alabama Course of Study: English Language Arts*  official source document for more information.",Alabama,English Language Arts,en-US,Implemented,,2025-01-15,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
ae2c8400-ac75-5d7a-b6ad-3aa78ec998b9,https://mt.satchelcommons.com/ims/case/v1p0/CFDocuments/c648ca60-d7cb-11e8-824f-0242ac160002,c648ca60-d7cb-11e8-824f-0242ac160002,Montana Content Standards for Mathematics 2011,,Montana,Mathematics,en-US,Implemented,,2024-08-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
6c1cda3a-4ec6-5957-b1c5-e23a122642fe,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c648d8ba-d7cb-11e8-824f-0242ac160002,c648d8ba-d7cb-11e8-824f-0242ac160002,New Hampshire K-12 Mathematics Standards,,New Hampshire,Mathematics,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
874d2779-a7dd-5125-9501-ecb81cc17404,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c649d172-d7cb-11e8-824f-0242ac160002,c649d172-d7cb-11e8-824f-0242ac160002,New York State Next Generation Mathematics Learning Standards,,New York,Mathematics,en-US,Implemented,,2025-05-05,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
73d5f9b0-5d96-53ae-8112-6a37071f50e4,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c63b33bf-d7cb-11e8-824f-0242ac160002,c63b33bf-d7cb-11e8-824f-0242ac160002,Ohio Learning Standards for Mathematics (2017),,Ohio,Mathematics,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
b7c08e82-26d5-5a07-9a9d-6e7d3709eddb,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c6491c0d-d7cb-11e8-824f-0242ac160002,c6491c0d-d7cb-11e8-824f-0242ac160002,Wyoming Language Arts Content Standards,,Wyoming,English Language Arts,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
9e5d0395-e443-58fe-9358-e81e3205b84c,https://api.wisestandards.dpi.wi.gov/server/api/v1/WDP01/ims/case/v1p0/CFDocuments/093f9f92-c3bf-4336-808a-6104d031ec74,093f9f92-c3bf-4336-808a-6104d031ec74,Wisconsin Standards for Science 2017,"In November of 2017 Wisconsin adopted new standards for science. Thanks to the hard work of the standards committee! Districts have the option to use the Wisconsin Standards for Science (WSS), the Next Generation Science Standards (NGSS) on which they were based (video detailing the similarities and differences), or other locally determined standards.",Wisconsin,Science,en-US,Implemented,,2023-07-20,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
9b2cf0e3-0351-5e30-a896-3e248b369f7d,https://satchelcommons.com/ims/case/v1p0/CFDocuments/f95534cb-50b0-44da-942e-be7bb7c6fafd,f95534cb-50b0-44da-942e-be7bb7c6fafd,P-12 Utah State Standards for English Language Arts (2023),,Utah,English Language Arts,en-US,Implemented,,2024-12-30,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
1d115e63-6a2e-54ea-bbf6-f66a64c20164,https://satchelcommons.com/ims/case/v1p0/CFDocuments/a40eb59d-b230-4326-b83b-f24760df58d1,a40eb59d-b230-4326-b83b-f24760df58d1,Rhode Island Social Studies Standards (2023),,Rhode Island,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
4c3cbca0-4d99-5dfc-bb04-a474653cc238,https://satchelcommons.com/ims/case/v1p0/CFDocuments/1ef85993-43ad-4d59-9e85-402580c6eb3c,1ef85993-43ad-4d59-9e85-402580c6eb3c,Delaware State Standards for Social Studies,,Delaware,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
a64a1407-0630-5dce-957f-532b8df78733,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c648ce31-d7cb-11e8-824f-0242ac160002,c648ce31-d7cb-11e8-824f-0242ac160002,Nevada Academic Content Standards for English Language Arts and Literacy (2010),,Nevada,English Language Arts,en-US,Implemented,,2025-02-06,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
9bfdebfd-866c-57db-a693-aa1a3721ce66,https://satchelcommons.com/ims/case/v1p0/CFDocuments/31a8f4e3-125e-410e-9cef-4123c66128ce,31a8f4e3-125e-410e-9cef-4123c66128ce,New Mexico Social Studies Standards,,New Mexico,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
ec00da6d-4839-5e0d-a06f-69e01abfb34c,https://satchelcommons.com/ims/case/v1p0/CFDocuments/d063664e-7d39-4f3a-92f0-017db744e41c,d063664e-7d39-4f3a-92f0-017db744e41c,Wyoming Social Studies Content and Performance Standards,,Wyoming,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
43ae286d-8592-5144-89be-3bb7f665e354,https://satchelcommons.com/ims/case/v1p0/CFDocuments/90d72576-8eac-11ec-855b-0242ac1c0003,90d72576-8eac-11ec-855b-0242ac1c0003,Arkansas K-12 Science Standards,,Arkansas,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
82262a5f-29f8-55f6-a88d-0735b954bbdd,https://www.cpalms.org/Public/ims/case/v1p0/CFDocuments/20a98ac7-8878-4212-a321-94b9890bca02.json,20a98ac7-8878-4212-a321-94b9890bca02,Social Studies,Social Studies Standards,Florida,Social Studies,en-US,Implemented,,2024-07-14,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
2168ecdb-a8f8-543c-8207-2fb14366aec5,https://alabamastandards.org/ims/case/v1p0/CFDocuments/e01f131b-9a52-43e2-a6e3-362a00d4e2c8,e01f131b-9a52-43e2-a6e3-362a00d4e2c8,Social Studies (2010),"In preparing the 2010 Alabama Course of Study:  Social Studies, consideration was given to key concepts from a variety of sources, including six national standards documents.  The course of study presents the academic content, concepts, and skills of the strands of economics, geography, history, and civics and government that are essential to the study of democracy and to the development of competent and responsible citizens.  Using this document, teachers are able to design instruction for students in kindergarten through twelfth grade regarding the required content, which includes efforts to provide balance between United States history and world history and between and among the many disciplines of the social sciences and humanities.",Alabama,Social Studies,en-US,Implemented,,2024-04-04,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
e13bd765-8eea-58ba-b016-94e673851b5d,https://satchelcommons.com/ims/case/v1p0/CFDocuments/d2b0c565-1b70-4e28-b43d-119723eb5e2d,d2b0c565-1b70-4e28-b43d-119723eb5e2d,Washington State K-12 Social Studies Learning Standards,,Washington,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
67e30e49-2707-56c3-bbf2-165d188b54c1,https://satchelcommons.com/ims/case/v1p0/CFDocuments/871e1e4e-ce57-4c10-b6aa-d1053b84bc08,871e1e4e-ce57-4c10-b6aa-d1053b84bc08,"Vermont College, Career, and Civic Life C3 Framework for Social Studies State Standards",,Vermont,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
536895e9-66e1-54fe-8db2-828abacd9940,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c6491155-d7cb-11e8-824f-0242ac160002,c6491155-d7cb-11e8-824f-0242ac160002,Washington State K-12 Mathematics Learning Standards,,Washington,Mathematics,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
4576d361-d6ba-582d-83c6-1a03da799d11,https://satchelcommons.com/ims/case/v1p0/CFDocuments/45f2d312-329c-4fdc-9310-f7a48224d739,45f2d312-329c-4fdc-9310-f7a48224d739,Idaho Content Standards English Language Arts/Literacy (2022),,Idaho,English Language Arts,en-US,Implemented,,2023-11-14,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
75eb6054-9d96-5a32-a500-bef8c95846d8,https://satchelcommons.com/ims/case/v1p0/CFDocuments/b0cbf115-1e03-4d51-b96b-7af902d9a229,b0cbf115-1e03-4d51-b96b-7af902d9a229,Idaho Content Standards Mathematics (2022),,Idaho,Mathematics,en-US,Implemented,,2024-08-29,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
7cab9726-adeb-52df-be7c-fbb3b4903d52,https://case.georgiastandards.org/ims/case/v1p1/CFDocuments/a446e74c-463e-11e7-94f5-b49cee8b2d8c,a446e74c-463e-11e7-94f5-b49cee8b2d8c,Social Studies - Georgia Standards of Excellence,Social Studies Standards,Georgia,Social Studies,en-US,Implemented,,2025-02-04,Updated 01/03/2023,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
08c67c46-744e-5dde-98c2-d6aa0bcf8ed1,https://satchelcommons.com/ims/case/v1p0/CFDocuments/1d1396c5-4a7a-48e6-9692-52082cee29f8,1d1396c5-4a7a-48e6-9692-52082cee29f8,Rhode Island Next Generation Science Standards,,Rhode Island,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
b7b381bd-38dc-5fdf-8ba3-e73c46fe6f40,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c0344c0e-7f7a-41e1-99fb-5e43c8f38846,c0344c0e-7f7a-41e1-99fb-5e43c8f38846,Pennsylvania Core Standards for Reading and Writing in History and Social Studies,,Pennsylvania,Social Studies,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
559f947a-e3b1-58bd-b46b-8a9d4e4dfa02,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c627f1db-d7cb-11e8-824f-0242ac160002,c627f1db-d7cb-11e8-824f-0242ac160002,Pennsylvania Core Math Standards,,Pennsylvania,Mathematics,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
24f62176-bcdd-5ef7-b945-d22e247fe826,https://satchelcommons.com/ims/case/v1p0/CFDocuments/e08f051b-8236-486a-b9f2-a46da59facd4,e08f051b-8236-486a-b9f2-a46da59facd4,Colorado Academic Standards for Science,,Colorado,Science,en-US,Implemented,,2023-11-19,,1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
b78c2e2e-69b0-526f-8368-050af867b38e,https://satchelcommons.com/ims/case/v1p0/CFDocuments/c64961be-d7cb-11e8-824f-0242ac160002,c64961be-d7cb-11e8-824f-0242ac160002,Common Core State Standards for ELA,,Multi-State,English Language Arts,en-US,Implemented,,2025-04-09,"**Suggested Citation:** National Governors Association Center for Best Practices & Council of Chief State School Officers. (2010). *Common Core State Standards for English language arts and literacy in history/social studies, science, and technical subjects.*

**Source for Associations with WIDA framework:** Shafer Willner, L. (2022). *Correspondences [Associations] between the Common Core State Standards for English Language Arts and the WIDA English Language Development Standards Framework, 2020 Edition: Kindergarten-grade 12.* Board of Regents of the University of Wisconsin System.",1EdTech,Chan Zuckerberg Initiative,https://creativecommons.org/licenses/by/4.0/,Knowledge Graph is provided by CZI-E under the CC BY-4.0 license. CZI-E received state standards and written permission under CC BY-4.0 from 1EdTech.
